id,nazwa_firmy,adres,miasto,telefon,email,strona_www,branza,ocena,liczba_opinii,godziny_otwarcia,zrodlo,data_znalezienia,data_wyslania,kanal_wyslania,link_preview,status,data_odpowiedzi,notatki
2b820a9e,Bar Mleczny Ga&Ja,"31-620, Kraków",Kraków,+48 608 147 745,,https://www.facebook.com/barmlecznygaja/,restauracja,,,,osm,2026-03-30,,,,new,,
74ce151a,Urara Sushi & Shabu Shabu,"Świętego Tomasza 19/4, 31-022, Kraków",Kraków,+48 531 857 146,,https://urarasushi.pl/,restauracja,,,Mo-Su 12:00-23:00,osm,2026-03-30,,,,new,,
01c66762,Cheese Pizza,Kraków,Kraków,+48 690 222 422,,http://cheesepizza.pl/,restauracja,,,Mo-Th 12:00-22:00; Fr-Sa 12:00-24:00; Su 12:00-21:00,osm,2026-03-30,,,,new,,
4e314c22,Bistro Kampus,Kraków,Kraków,,,https://bistrokampus.pl/,restauracja,,,,osm,2026-03-30,,,,new,,
2e9f4c7b,"Jadłodajnia ""Titum""","Księdza Zygmunta Goliana 1A, 32-020, Wieliczka",Kraków,+48122883136,,https://titum-jadlodajnia.pl/,restauracja,,,Mo-Sa 10:30-15:00,osm,2026-03-30,,,,new,,
a59c35b9,Bonjour Pho,"Krupnicza 12, 31-123, Kraków",Kraków,+48 517 352 666,bonjourpho.res@gmail.com,,restauracja,,,"Mo-Tu,Su 12:00-22:00; We-Th 12:00-22:30; Fr-Sa 12:00-23:00",osm,2026-03-30,,,,new,,
da5696f4,Just Sos,"Wincentego Witosa 19A, 30-612, Kraków",Kraków,+48  696 903 669,,https://justsos.business.site/,restauracja,,,"Su-Th 12:00-22:00; Fr,Sa 12:00-23:00",osm,2026-03-30,,,,new,,
b109e800,Olio,"Nadwiślańska 7, 30-527, Kraków",Kraków,+48 570 900 044,krakow@olio-pizzanapoletana.pl,https://olio-pizzanapoletana.pl/krakow,restauracja,,,Su-Th 12:00-22:00; Fr-Sa 12:00-23:00,osm,2026-03-30,,,,new,,
513e53c8,Bistro Fabryczna,Kraków,Kraków,,biuro@bistrofabryczna.pl,,restauracja,,,08:00-17:00,osm,2026-03-30,,,,new,,
5df7beb3,Restauracja Viet-Thai,Kraków,Kraków,,,https://www.viet-thai.pl/,restauracja,,,"Mo-Fr 10:00-20:00; Sa,Su 11:00-20:00",osm,2026-03-30,,,,new,,
ba36bbcf,Thai Cooking,"Edwarda Dembowskiego 60, 32-020, Wieliczka",Kraków,+48 881 714 319,thaicooking.wieliczka@gmail.com,,restauracja,,,"Mo,We,Th 11:00-21:00; Tu 11:00-20:00; Fr-Su 11:00-22:00",osm,2026-03-30,,,,new,,
437a9671,Zdrowe Bistro,"Jasnogórska 2a, 31-358, Kraków",Kraków,+48 791 803 804,,https://www.facebook.com/Zdrowe-Bistro-2224724827538242/,restauracja,,,Mo-Fr 10:00-16:00,osm,2026-03-30,,,,new,,
f050a679,Restauracja Madina,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
7038fdd8,Yamato Sushi & Ramen Kraków Ruczaj,"Doktora Jana Piltza 43, Kraków",Kraków,+48 571 511 466,,https://www.pizzapancake.pl,restauracja,,,Tu-Th 11:00-22:00; Fr-Su 11:00-23:00,osm,2026-03-30,,,,new,,
1887d677,Avionetka Pasta & Burger,"31-877, Kraków",Kraków,+48 512 448 994,,https://www.avionetkapnb.pl/,restauracja,,,Mo 14:00-21:30; Tu-Su 12:00-21:30,osm,2026-03-30,,,,new,,
8f76b9dd,EnHa,Kraków,Kraków,,,,restauracja,,,Tu-Th 14:00-20:30; Mo off; Fr 14:00-21:00; Sa 13:00-21:00; Su 13:00-20:00,osm,2026-03-30,,,,new,,
80639fd1,Karczma Smil’y,Kraków,Kraków,,,https://karczmasmily.pl/,restauracja,,,,osm,2026-03-30,,,,new,,
a03ac848,Pod Leliwą,"Sławkowska 13/15, 31-016, Kraków",Kraków,+48501596232,podleliwa@gmail.com,https://www.podleliwa.pl/,restauracja,,,Mo-Su 12:00-22:00,osm,2026-03-30,,,,new,,
62332c13,Ciao Bella,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
7abc252c,Peperone Nuovo,"Wizjonerów 2, 31-356, Kraków",Kraków,,biuropeperone@gmail.com,https://www.peperone.pl/,restauracja,,,"Mo-Su,PH 12:00-22:00",osm,2026-03-30,,,,new,,
4021b087,Kuchnia Domowa,"Miodowa 25, Kraków",Kraków,,,,restauracja,,,Mo-Su 11:00-19:00,osm,2026-03-30,,,,new,,
6da9fe11,Połamane Smaki,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
5811aba5,Luca,"Reduta 26, 31-241, Kraków",Kraków,+48 12 446 40 28,,https://restauracja-luca.pl,restauracja,,,"Mo-Th 13:00-21:45; Fr,Sa 13:00-22:45; Su 12:00-21:45",osm,2026-03-30,,,,new,,
2ac1132b,Kuchnia u Macieja,"Łużycka 55, Kraków",Kraków,+48 600 782 985,,http://kuchniaumacieja.pl/#,restauracja,,,Mo-Fr 10:00-17:00,osm,2026-03-30,,,,new,,
28ddcf00,Amici,Kraków,Kraków,,,http://www.amicikrakow.pl/,restauracja,,,,osm,2026-03-30,,,,new,,
c5ad432e,Jinling Dumpling,"Józefa Dietla 39, 31-062, Kraków",Kraków,,,https://www.foodjinling.com/,restauracja,,,Mo-Su 11:30-21:30,osm,2026-03-30,,,,new,,
28294bdf,Smaki Gruzji,"Józefa Dietla 33, 31-062, Kraków",Kraków,+48 883 433423,restauracja@smaki-gruzji.pl,,restauracja,,,Mo-Su 12:00-22:00,osm,2026-03-30,,,,new,,
a347aaed,Róża Bar Kraków,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
26bfca96,Dworek Emilii,"32-020, Kraków",Kraków,,,,restauracja,,,Mo-Su 08:00-22:00,osm,2026-03-30,,,,new,,
631c1e79,Salta House,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
161940cf,Fabbrica,"Bolesława Orlińskiego 5, 31-878, Kraków",Kraków,+48 12 341 78 87,,https://www.fabrykapizzy.pl/,restauracja,,,"Mo-Th 12:00-22:00; Fr-Sa 12:00-23:00; Su,PH 12:00-22:00",osm,2026-03-30,,,,new,,
802817c3,Grecka Taverna Minoas,"Miodowa 9, Kraków",Kraków,+48 536 705 706,,https://minoas-greek-tavern.business.site/,restauracja,,,,osm,2026-03-30,,,,new,,
5c439e38,Spice of India,"Starowiślna 48, 31-038, Kraków",Kraków,,,,restauracja,,,"Su-Th 12:00-22:00; Fr,Sa 12:00-23:00",osm,2026-03-30,,,,new,,
fd88396d,Galicya,Kraków,Kraków,,,,restauracja,,,Mo-Su 04:00-22:00,osm,2026-03-30,,,,new,,
394b8039,Miodowy Piecyk,Kraków,Kraków,,,,restauracja,,,We-Su 13:00-22:00; Mo-Tu closed,osm,2026-03-30,,,,new,,
7a29c5e7,Restauracja orientalna Złoty Smok,"Adama Mickiewicza 48, 32-050, Skawina",Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
ac10eb78,Ramen People,Kraków,Kraków,,,,restauracja,,,Mo-Th 12:00-21:00; Fr 12:00-22:00; Sa 13:00-22:00; Su 13:00-20:00,osm,2026-03-30,,,,new,,
ae630f8f,Kazoku Sushi,Kraków,Kraków,,,,restauracja,,,Mo-Su 13:00-21:00,osm,2026-03-30,,,,new,,
24b89fc7,A'Bracciate Pasta & Wine,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
11ddeec7,Viale Verde Ristorante,"Aleja Pokoju 81, 31-564, Kraków",Kraków,+48 509 699 599,,,restauracja,,,Th-Sa 12:00-23:00; Su-We 12:00-22:00,osm,2026-03-30,,,,new,,
2f1c2853,Gorące Gary,"Korabnicka 5A, 32-050, Skawina",Kraków,+48 530 430 322,,https://pl-pl.facebook.com/Gor%C4%85ce-Gary-671286229584029/,restauracja,,,Mo-Fr 10:30-18:00; Sa 11:00-16:00 Su off,osm,2026-03-30,,,,new,,
708266ee,Krakowskie Klimaty,"Aleja Ignacego Daszyńskiego 5, 31-537, Kraków",Kraków,,,https://www.krakowskieklimaty.pl/,restauracja,,,,osm,2026-03-30,,,,new,,
ee3f0b84,Wypiekane,"Jana Kurczaba 29, 31-868, Kraków",Kraków,+48 600 600 322,,https://wypiekane.pl/,restauracja,,,Mo-Su 08:00-23:00,osm,2026-03-30,,,,new,,
61dc5d2f,Liberty Cafe,"Zwierzyniecka 27, 31-105, Kraków",Kraków,+48 500 893 570,liberty@libertycafe.pl,https://libertycafe.pl,restauracja,,,Mo-We 08:00-17:00; Th-Sa 08:00-22:00; Su 08:00-17:00,osm,2026-03-30,,,,new,,
24610424,Neon Sushi,"Karola Bunscha 8, 30-392, Kraków",Kraków,+48512235319,,https://www.neonsushi.pl/,restauracja,,,Mo-Su 11:30-22:00,osm,2026-03-30,,,,new,,
ab19d427,Dozo Asia Food,"Fabryczna 13, 31-553, Kraków",Kraków,+ 48 667 100 140,,https://www.dozoasia.pl/,restauracja,,,M0-Su 12:00-22:00,osm,2026-03-30,,,,new,,
2b275fff,Destilo,"Fabryczna 13, 31-553, Kraków",Kraków,+ 48 12 395 14 15,,,restauracja,,,,osm,2026-03-30,,,,new,,
db5432f4,Al Medina,"Szeroka 22, Kraków",Kraków,,,https://www.facebook.com/almedina.krakow/,restauracja,,,,osm,2026-03-30,,,,new,,
43dfc36e,Bistro Błonia,Kraków,Kraków,+48 12 448 39 10,,https://bloniabistro.pl/,restauracja,,,Mo-Fr 12:00-22:00; Sa-Su 11:00-22:00,osm,2026-03-30,,,,new,,
ea38fb79,Sobremesa,"Aleja 3 Maja 51, 30-062, Kraków",Kraków,+48 12 629 97 65,,,restauracja,,,Mo-Su 12:00-23:30,osm,2026-03-30,,,,new,,
691a6bff,Polonia,"Pawia 2, 31-156, Kraków",Kraków,+48 12 422 12 33,,https://hotel-polonia.com.pl/hotel-polonia/restauracja,restauracja,,,Mo-Sa 12:00-22:00,osm,2026-03-30,,,,new,,
be0df405,Sumi,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
e58f0c67,PizzaTopia,Kraków,Kraków,,,,restauracja,,,"Su-Th 11:00-01:00, Fr,Sa 11:00-02:00",osm,2026-03-30,,,,new,,
89191e22,Błękitna Laguna,Kraków,Kraków,+48 126841800,,https://www.blekitnalaguna.com/,restauracja,,,"Mo-Fr 10:00-20:00; Sa,Su 10:00-21:00",osm,2026-03-30,,,,new,,
58d7ccc3,Ōsma Rano,Kraków,Kraków,+48 570 670 393,,,restauracja,,,08:00-20:00,osm,2026-03-30,,,,new,,
65702c89,Restauracja N°7,Kraków,Kraków,,,https://number7.pl,restauracja,,,,osm,2026-03-30,,,,new,,
db2611db,La Terrazza,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
5ae285bd,Max 18,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
3f11714c,Osama Sushi,"31-868, Kraków",Kraków,+48 780 500 171,kontakt.osamasushi@gmail.com,https://os.2plk.lotniczego.osamasushi.com,restauracja,,,Su-Th 13:00-22:00; Fr-Sa 13:00-23:00,osm,2026-03-30,,,,new,,
b04fefde,Los Gorditos,"Augustiańska 24/LU2, 31-064, Kraków",Kraków,+48 797 090 530,losgorditos.pl@gmail.com,https://www.losgorditos.pl/,restauracja,,,"Fr,Sa 12:00-22:00; Su-Th 12:00-21:00",osm,2026-03-30,,,,new,,
a4ca2e04,Calipso,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
364fdaad,Floriańska 10,Kraków,Kraków,,,,restauracja,,,Mo-Su 10:00-23:00,osm,2026-03-30,,,,new,,
eabcf434,Buffalo,"Rynek Główny 37, Kraków",Kraków,,,https://www.buffalorestaurant.pl,restauracja,,,Mo-Th 12:00-22:00; Fr-Su 11:00-23:00,osm,2026-03-30,,,,new,,
85a98a7e,Chopin,"Rynek Główny 39, Kraków",Kraków,,,https://www.chopinkrakow.pl/,restauracja,,,Mo-Su 08:00-24:00,osm,2026-03-30,,,,new,,
54b4d021,Tradycyjne Polskie Smaki,Kraków,Kraków,,,https://www.facebook.com/people/Tradycyjne-Polskie-Smaki/100050317342455/,restauracja,,,Mo-Su 09:00-21:00,osm,2026-03-30,,,,new,,
7ad3325d,Karczma Podwórko Maryny,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
cce71326,Estragon,Kraków,Kraków,,,https://krakow-kazimierz.goldentulip.com/pl/hotele-restauraje/,restauracja,,,Mo-Su 14:00-22:00,osm,2026-03-30,,,,new,,
a4a14a6a,Dolabella Due,Kraków,Kraków,,,https://dolabelladue.com/,restauracja,,,,osm,2026-03-30,,,,new,,
bc4b44ec,Sushi Friends,"Sebastiana Klonowica 26, 30-654, Kraków",Kraków,+48 736 244 188,,https://www.sushifriends.com.pl,restauracja,,,Mo-Su 12:00-22:00,osm,2026-03-30,,,,new,,
1c3872c3,Masala Art,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
8a453ea0,Zeera,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
fd10ef3c,Pauzza,Kraków,Kraków,,,,restauracja,,,"Su-Th 12:00-22:00; Fr,Sa 12:00-23:00",osm,2026-03-30,,,,new,,
1b3de6cb,Venue,Kraków,Kraków,,,https://www.instagram.com/restaurantvenue/,restauracja,,,,osm,2026-03-30,,,,new,,
4d27ace2,Od Jajka Do Jabłka,Kraków,Kraków,,,https://odjajkadojablka.pl/,restauracja,,,Mo-Th 08:00-14:30; Fr-Su 08:00-16:30,osm,2026-03-30,,,,new,,
49f8a73f,Zoom Restaurant,"Aleja 3 Maja 57A, 30-062, Kraków",Kraków,+48123541252,,https://www.hyatt.com/en-US/hotel/poland/hyatt-place-krakow/krkzk/dining,restauracja,,,Mo-Su 14:00-22:00,osm,2026-03-30,,,,new,,
a5f01bb0,Boccone,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
8044229e,Che Bonta Salumeria & Pizzeria,Kraków,Kraków,,,http://chebonta.eu/,restauracja,,,,osm,2026-03-30,,,,new,,
9454e261,Paleo,"Lipowa 3, 30-702, Kraków",Kraków,,,https://restauracjapaleo.pl/,restauracja,,,,osm,2026-03-30,,,,new,,
ad31f2ce,Puente,Kraków,Kraków,,,,restauracja,,,"Mo-Th 15:00-22:00, Fr 15:00-24:00, Sa 12:00-24:00, Su 12:00-20:00",osm,2026-03-30,,,,new,,
9a9cf9cc,Smaki Roślinne,"Smoleńsk 27, 33-332, Kraków",Kraków,,,,restauracja,,,Mo-Fr 12:00-16:00,osm,2026-03-30,,,,new,,
3ec35577,Velo 22,"Marszałka Józefa Piłsudskiego 22, Kraków",Kraków,,,http://velo22.com/,restauracja,,,"Mo-Th 08:00-22:00; Fr,Sa 09:00-23:00; Su 09:00-22:00",osm,2026-03-30,,,,new,,
e17dfe1f,Tirsana - Smaki Nepalu,Kraków,Kraków,,,https://tirsana.pl/,restauracja,,,Mo-Su 11:00-21:00,osm,2026-03-30,,,,new,,
51da26ce,Toro Sushi,Kraków,Kraków,,,https://torosushi.com.pl/restauracja/toro-sushi,restauracja,,,Mo-Th 10:30-22:00; Fr 10:30-22:45; Sa 12:00-22:45; Su 12:00-22:00,osm,2026-03-30,,,,new,,
9f4e7534,Edo Fusion,Kraków,Kraków,,,https://www.edofusion.pl/,restauracja,,,"Mo-Su 12:00-22:00; Fr,Sa 12:00-23:00",osm,2026-03-30,,,,new,,
36b0dabd,Tinctura,Kraków,Kraków,,,https://www.larishotels.com/tinctura,restauracja,,,Mo-Su 07:00-22:00,osm,2026-03-30,,,,new,,
836d5c21,Primo,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
aa4edf4c,Ed Red,Kraków,Kraków,,,https://www.facebook.com/edredrestauracja,restauracja,,,Mo-Fr 11:00-17:00,osm,2026-03-30,,,,new,,
a93beb84,Nat Bistro,"Krakowska 34, 31-062, Kraków",Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
aab5f089,Esterante,Kraków,Kraków,,,https://hotelestera.pl/restauracja/esterante,restauracja,,,Mo-Su 08:00-22:00,osm,2026-03-30,,,,new,,
936dba8b,Ciuri Ciuri,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
4dffeb67,Hana Sushi,"Kupa 12, 31-057, Kraków",Kraków,+ 48 608 576 255,biuro@hanasushikrakow.pl,https://hanasushikrakow.pl,restauracja,,,closed,osm,2026-03-30,,,,new,,
7c7e0cb9,Folga,Kraków,Kraków,,,https://folgakrakow.pl/,restauracja,,,"Mo-Th 16:00-22:00; Fr,Sa 12:00-23:00; Su 12:00-21:00",osm,2026-03-30,,,,new,,
fb2908c2,Garnish Food & Wine,Kraków,Kraków,,,https://garnihotel.pl/restauracja-i-bar/restauracja,restauracja,,,,osm,2026-03-30,,,,new,,
91c9ae71,Regale Bar & Restaurant,"Świętego Tomasza 11, 31-014, Kraków",Kraków,+48 728 411 782,krakow.regale@hilton.com,https://regale.restaurant/,restauracja,,,"Mo-Fr 14:00-00:00, Sa-Su 12:00-00:00",osm,2026-03-30,,,,new,,
4b7f51c2,Falafel Shelanu,"Berka Joselewicza 9, Kraków",Kraków,+48 508316348,,https://kosherkrakow.com/,restauracja,,,Mo-Fr 10:00-21:00; Sa 10:00-14:00,osm,2026-03-30,,,,new,,
37941031,Kinki,Kraków,Kraków,,,,restauracja,,,"Mo-Th 13:00-21:30; Fr,Sa 13:00-22:30; Su 13:00-20:30",osm,2026-03-30,,,,new,,
821bc6be,Halicka Eatery & Bar,"Halicka 14a, Kraków",Kraków,,,,restauracja,,,Su-Sa 18:00-23:00,osm,2026-03-30,,,,new,,
91b54a48,Nowa Wytwórnia,"Fabryczna 13, Kraków",Kraków,+48 667 100 160,browar@nowawytwornia.pl,https://nowawytwornia.pl/,restauracja,,,"Mo-Tu 16:00-22:00; We-Th,Su 12:00-22:00; Fr-Sa 12:00-23:00",osm,2026-03-30,,,,new,,
35df63a4,Bistro Cantucci,"Stanisława ze Skalbmierza 8, 31-436, Kraków",Kraków,+48 572 760 508,,https://bistro-cantucci.business.site/?utm_source=gmb&utm_medium=referral,restauracja,,,Mo-Fr 11:00-17:30; Sa 11:00-17:00,osm,2026-03-30,,,,new,,
32912218,Bistro JCI,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
933bb998,Kolba Resto-Bar,Kraków,Kraków,,,,restauracja,,,Fr-Sa 12:00-23:00; Su-Th 12:00-22:00,osm,2026-03-30,,,,new,,
0f88ab0f,Współwinni,"30-150, Kraków",Kraków,,,,restauracja,,,Fr 12:00-23:00; Sa 13:00-23:00; Su 13:00-21:00; Mo-Th 12:00-22:00,osm,2026-03-30,,,,new,,
b5cee601,MeM Pizza,"32-020, Kraków",Kraków,,,https://mempizza.pl/,restauracja,,,Mo-Th 12:00-21:00; Fr-Su 12:00-22:00,osm,2026-03-30,,,,new,,
4ea59042,Nóż & Widelec,Kraków,Kraków,,,,restauracja,,,Mo-Fr 10:00-17:00,osm,2026-03-30,,,,new,,
32fbb3de,Koku Sushi,Kraków,Kraków,,,,restauracja,,,Mo-Su 12:00-22:00,osm,2026-03-30,,,,new,,
3e3f228f,Buongiorno,"29 Listopada 2A, 32-050, Skawina",Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
103b07bc,Basta,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
fa6e1d60,RakoPicka,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
e22578d5,Norma,"31-864, Kraków",Kraków,,,,restauracja,,,Tu-Su 12:00-22:00,osm,2026-03-30,,,,new,,
acc6971a,Jedzenie i Wino,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
f12d9c35,Listek Bazylii,Kraków,Kraków,+48 730 662 828,,,restauracja,,,"Tu,We 12:00-21:00; Mo off; Th,Fr 11:00-21:00; Sa,Su 13:00-22:00",osm,2026-03-30,,,,new,,
e9732eb6,Roru Sushi,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
08f2545d,chez nicholas,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
3d9cce77,Da Diego,Kraków,Kraków,,,,restauracja,,,Mo-Th 14:00-22:00; Fr 14:00-23:00; Sa 12:00-23:00; Su 12:00-22:00,osm,2026-03-30,,,,new,,
3e7f0c0b,Skotnicka 105,"Skotnicka 105, 30-394, Kraków",Kraków,+48 579 931 737,,,restauracja,,,Th-Sa 12:00-20:00; Su 12:00-19:00,osm,2026-03-30,,,,new,,
23c35ef0,Zayka,"Józefa Dietla 50/1, 31-039, Kraków",Kraków,+48 508 786 855,,https://www.zayka.pl/,restauracja,,,Mo-Su 11:30-21:30,osm,2026-03-30,,,,new,,
fcf5bf43,Tawerna Wilczy Dół,"Szpitalna 22, 31-024, Kraków",Kraków,,,https://www.facebook.com/tawernawilczydol/,restauracja,,,Mo-Th 14:00-23:00; Fr 14:00-00:00; Sa 13:00-00:00; Su 12:00-22:00,osm,2026-03-30,,,,new,,
fadc701e,Hello India,Kraków,Kraków,+48 126514820,helloindia@helloindia.pl,https://www.helloindia.pl/,restauracja,,,,osm,2026-03-30,,,,new,,
cdd88158,Forum Horyzonty,Kraków,Kraków,,,https://forumhoryzonty.pl/menu/,restauracja,,,,osm,2026-03-30,,,,new,,
57c301a9,Sphinx,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
d13ce67a,Eat Pierogi,"Pędzichów 22, 31-152, Kraków",Kraków,,,https://linktr.ee/eatpierogi,restauracja,,,,osm,2026-03-30,,,,new,,
6501ea34,Piano Sushi,Kraków,Kraków,,,,restauracja,,,"Su-Th 12:00-22:00; Fr,Sa 12:00-23:00",osm,2026-03-30,,,,new,,
1d0a3b58,Villa Decius,Kraków,Kraków,,,,restauracja,,,13:00-22:00,osm,2026-03-30,,,,new,,
b3d30a21,Industrialna Pizza & More,Kraków,Kraków,+48 507 566 608,,https://industrialna.goorder.pl/,restauracja,,,Mo-Th 12:00-21:00; Fr-Su 12:00-22:00,osm,2026-03-30,,,,new,,
9d957ca8,HUBanero Bistro,"Czyżówka 16, 30-526, Kraków",Kraków,,,https://www.facebook.com/Hubanero.bistro,restauracja,,,Mo-Fr 08:30-15:30,osm,2026-03-30,,,,new,,
ea2feee4,Garage Pizza,"Andrzeja Zauchy 7, 31-235, Kraków",Kraków,,,https://garagepizza.pl/,restauracja,,,,osm,2026-03-30,,,,new,,
76b9417e,Gościnna Chata,Kraków,Kraków,+48 12 423 76 76,,https://goscinnachata.com/,restauracja,,,Mo-Su 12:00-23:00,osm,2026-03-30,,,,new,,
781a51fa,Peperoncino,Kraków,Kraków,,,,restauracja,,,Mo-Su 12:00-22:00,osm,2026-03-30,,,,new,,
1454228c,Bacchus Grill,"Lwowska 15, Kraków",Kraków,+48 889 898 252,,https://bacchusgrill.pl/,restauracja,,,Tu-Su 12:00-21:00,osm,2026-03-30,,,,new,,
f78f7ce1,Sharma,Kraków,Kraków,,,,restauracja,,,Tu-Sa 11:00-21:00; Su 12:00-20:00,osm,2026-03-30,,,,new,,
97754a07,Nami,"Stolarska 13, 31-043, Kraków",Kraków,,,https://namirestaurant.pl/,restauracja,,,Mo-Su 12:00-23:00,osm,2026-03-30,,,,new,,
79888b48,Manana,"Kurkowa 1, 31-504, Kraków",Kraków,,,,restauracja,,,Tu-Th 12:00-21:00; Fr-Su 12:00-22:00,osm,2026-03-30,,,,new,,
93f621ce,Polenez,"Dolnych Młynów 5, 31-124, Kraków",Kraków,+48 517054415,lider.elam@gmail.com,https://www.pyszne.pl/menu/polenez-restauracja,restauracja,,,Mo-Su 10:00-22:00,osm,2026-03-30,,,,new,,
1a0001bb,Robimy to Nago,"Świętej Gertrudy 7, Kraków",Kraków,+48 517 144 448,,https://nagosushiandsake.pl/,restauracja,,,Tu-Th 15:00-22:00; Fr-Sa 13:00-23:00; Su 13:00-22:00,osm,2026-03-30,,,,new,,
d3b64679,Cuore pizza & cucina,"Sokola 58A, 30-244, Kraków",Kraków,,,https://www.cuorepizzacucina-krakow.pl/,restauracja,,,Mo-off; Tu-Th 13:00-21:30; Fr-Su 12:00-21:30,osm,2026-03-30,,,,new,,
50506b31,Sushi Hero,"Żabiniec 91, 31-215, Kraków",Kraków,+48732861759,,https://www.sushihero.pl,restauracja,,,,osm,2026-03-30,,,,new,,
028cc413,Sushi Royal Ramen,Kraków,Kraków,,,,restauracja,,,Mo-Su 12:00 - 22:00,osm,2026-03-30,,,,new,,
7fadc8cf,Avionetka,Kraków,Kraków,,,,restauracja,,,Mo-Fr 14:00-22:00; Sa-Su 12:00-22:00,osm,2026-03-30,,,,new,,
c7870c1f,Incredibile,"Józefa Dietla 113, 31-031, Kraków",Kraków,+48 883 539 777,,http://incredibilepizzeria.com/,restauracja,,,,osm,2026-03-30,,,,new,,
b3d80eb3,Baron,"Przemysłowa 4, 30-701, Kraków",Kraków,,,,restauracja,,,Mo-Su 13:00-01:00,osm,2026-03-30,,,,new,,
72198648,Malborski Ogród,"30-646, Kraków",Kraków,+48 12 357 43 64,,,restauracja,,,Mo-Th 11:30-22:00; Sa 13:00-23:00; Su 13:00-22:00; Fr 11:30-23:00,osm,2026-03-30,,,,new,,
0e7284d8,Muhabbet,Kraków,Kraków,,,,restauracja,,,Mo-Su 09:00-16:00,osm,2026-03-30,,,,new,,
a75170a2,Sushi Show & Ramen Star,"Józefa 25, 31-056, Kraków",Kraków,+48 513477286,,,restauracja,,,12:00-23:00,osm,2026-03-30,,,,new,,
358f81ba,Salute!,Kraków,Kraków,,,,restauracja,,,Mo-Th 12:00-23:00; Fr 12:00-24:00; Sa 10:00-24:00; Su 10:00-23:00,osm,2026-03-30,,,,new,,
b5410b1d,Moo Moo Steak & Wine,Kraków,Kraków,+48531007097,,https://www.moomoo.com.pl,restauracja,,,"Su-Th 12:00-23:00; Fr,Sa 12:00-24:00",osm,2026-03-30,,,,new,,
38651c10,Casa Mia,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
d0981d95,Ibis Kitchen,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
d6419e7a,Artesse,Kraków,Kraków,,,,restauracja,,,Tu-Su 17:00-21:00,osm,2026-03-30,,,,new,,
be7b36fb,Annapurna Royal,Kraków,Kraków,,,,restauracja,,,Mo-Su 11:00-22:00,osm,2026-03-30,,,,new,,
4ba29ec3,Wiejskie Jadło,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
a6d2ab01,Doskoi,Kraków,Kraków,,,,restauracja,,,Mo-Su 12:00-21:00,osm,2026-03-30,,,,new,,
c48c1840,Mucca Steak & Wine,Kraków,Kraków,+48 577 770 729,,https://muccakrakow.pl/,restauracja,,,Mo-Fr 14:00-23:00; Sa-Su 13:00-23:00,osm,2026-03-30,,,,new,,
42b59443,Kropka,"Rynek Podgórski 4, 30-533, Kraków",Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
930a1589,The Himalayan Treasure,"Zwierzyniecka 30, Kraków",Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
5fa43fcc,Zakręcony Widelec,Kraków,Kraków,+48 732 588 388,,https://www.facebook.com/zakreconywideleckrakow/,restauracja,,,,osm,2026-03-30,,,,new,,
9c907ac0,Na Widelcu,Kraków,Kraków,+48 530 359 598,,https://www.nawidelec.pl/,restauracja,,,,osm,2026-03-30,,,,new,,
169a2c81,Miyama Sushi,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
